Company Name,Google Maps URL,Description,Website,stripped_website,Column 1,Phone,Address,Rating,Reviews Count,found contact already [y/n],Company Name,Website,Website Status,Address,Country,Person Linkedin,Title,First Name,Last Name,Email,Company Generic Emails,Company Email Source,Email Source,Mailtester,Personal Phone Number,Company Phone Number,Phone Source,Remarks
El Tiz El Tizoncito Oak Cliff,https://www.google.com/maps/place/?q=place_id:ChIJRUTtHn2aToYRrZHkXm3NYEI,"Small local chain serving tacos, tortas, flan & more Mexico City-style fare with specialty drinks.",http://www.tiztaco.com/,tiztaco.com,3,+1 214-330-0839,"3404 W Illinois Ave, Dallas, TX 75211, USA",4.2,1217,No,Spencer Concepts,tiztaco.com,Web Working,"3404 W Illinois Ave, Dallas, TX 75211, United States",United States,,Manager,Montserrat,Ortiz,N/A,customerservice@tiztaco.com,,,Valid Email,N/A,1 214-330-0839,,
AL CHILE TAQUERIA,https://www.google.com/maps/place/?q=place_id:ChIJvaT6IVibToYRcTrq1cfjbeg,,http://www.alchiletaqueria.com/,alchiletaqueria.com,2,+1 214-377-9222,"2643 S Hampton Rd, Dallas, TX 75224, USA",4.7,673,No,Al Chile Taqueria,alchiletaqueria.com,Web Working,"2643 S Hampton Rd, Dallas, TX 75224, United States",United States,,,,,N/A,alchile.taqueria92@gmail.com,,,Valid Email,N/A,1 214-377-9222,,
Herrera's Oak Cliff,https://www.google.com/maps/place/?q=place_id:ChIJ_16G6nqaToYRiPJCwa_SBys,"Modest, family-run BYOB spot featuring big plates of Mexican classics since 1983.",http://www.herrerasoc.com/,herrerasoc.com,1,+1 214-330-6426,"2853 W Illinois Ave, Dallas, TX 75233, USA",4.5,1324,No,Herrera's Oak Cliff,herrerasoc.com,Web Working,"2853 W Illinois Ave, Dallas, TX 75233, United States",United States,,Founder,Amelia,Herrera,N/A,herrerasoctx@gmail.com,https://www.facebook.com/HerrerasOakCliff/,,Valid Email,N/A,1 214-330-6426,,
Long John Silver's,https://www.google.com/maps/place/?q=place_id:ChIJB4ol7nyaToYRlW4f12dN7xA,"Counter-serve chain offering fried fish & seafood combos, plus chicken & sides.",https://www.ljsilvers.com/?y_source=1_MTc1NzMwODMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,ljsilvers.com,4,+1 214-431-4668,"2621 S Westmoreland Rd, Dallas, TX 75211, USA",3.8,810,No,Long John Silver's,ljsilvers.com,Web Working,"2621 S Westmoreland Rd, Dallas, TX 75211, United States",United States,https://www.linkedin.com/in/walter-bonafield-aa3668117/,General Manager,Walter,Bonafield,N/A,ljscares@ljsilvers.com,,,Valid Email,1 502-291-8557,1 214-431-4668,RocketReach,
Taqueria La Victoria,https://www.google.com/maps/place/?q=place_id:ChIJze0pkH6aToYRvgEl1dO0WxI,,,,,+1 214-331-6320,"2851 S Westmoreland Rd, Dallas, TX 75233, USA",4.1,476,No,Taqueria La Victoria,,Web Not Found,"2851 S Westmoreland Rd, Dallas, TX 75233, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 214-331-6320,,
Crispy Chicken & Rice,https://www.google.com/maps/place/?q=place_id:ChIJ4fBJ3HKaToYR3wGA1gfVMIM,,,,,+1 214-331-7262,"2420 W Illinois Ave, Dallas, TX 75233, USA",4,385,No,Crispy Chicken & Rice,,Web Not Found,"2420 W Illinois Ave, Dallas, TX 75233, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 214-331-7262,,
Pizza Patrón South Hampton Road,https://www.google.com/maps/place/?q=place_id:ChIJh9fbt3KaToYRMnOFzEN2KVg,Latin-centric pizzeria offering pies with simple toppings & sides in a fast-food format.,http://www.pizzapatron.com/,pizzapatron.com,4,+1 214-623-9220,"2519 S Hampton Rd, Dallas, TX 75224, USA",3.9,389,Yes,,,Skip,,,,,,,,,,,Skip,,,,
Waterboy,https://www.google.com/maps/place/?q=place_id:ChIJkc7KKHOaToYRWwaU3zbL3Nc,,http://facebook.com/mywaterboy,facebook.com,108,+1 214-337-3700,"2645 S Hampton Rd, Dallas, TX 75224, USA",4.5,320,No,Waterboy,,Web Not Found,"2645 S Hampton Rd, Dallas, TX 75224, United States",United States,,,,,N/A,thienwaterboy@gmail.com,,,Valid Email,N/A,1 214-337-3700,,
TAQUERIA VAZQUEZ #1,https://www.google.com/maps/place/?q=place_id:ChIJv6OrUg2aToYRpYEZC04s94A,,,,,+1 214-446-2822,"2410 S Hampton Rd, Dallas, TX 75224, USA",3.9,580,No,Taqueria Vazquez 1,,Web Not Found,"2410 S Hampton Rd, Dallas, TX 75224, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 214-446-2822,,
Mi Lupita Restaurant,https://www.google.com/maps/place/?q=place_id:ChIJo249R5KbToYRQqMHoI24nTA,,,,,+1 469-248-0553,"3333 W Davis St, Dallas, TX 75211, USA",4.1,387,No,Mi Lupita Restaurant,,Web Not Found,"3333 W Davis St, Dallas, TX 75211, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 469-248-0553,,
The Mixing Bowl Breakfast Tacos,https://www.google.com/maps/place/?q=place_id:ChIJa-Q_eMibToYRSTIDnMmQJgE,,,,,+1 214-458-4350,"3800 W Davis St, Dallas, TX 75211, USA",4.6,183,No,The Mixing Bowl Breakfast Tacos,,Web Not Found,"3800 W Davis St, Dallas, TX 75211, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 214-458-4350,,
El Tiburon Seafood & Grill,https://www.google.com/maps/place/?q=place_id:ChIJK0wt8vGaToYR4mV9raVfVzU,,http://el-tiburon-seafood.poi.place/,el-tiburon-seafood.poi.place,1,+1 214-337-4779,"4115 Jefferson Blvd, Dallas, TX 75211, USA",4,371,No,El Tiburon Seafood & Grill,el-tiburon-seafood.edan.io,Web Working,"4115 Jefferson Blvd, Dallas, TX 75211, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 214-337-4779,,
Tacos Sarandeados Juanito,https://www.google.com/maps/place/?q=place_id:ChIJZbGz_-2aToYRx4-GgQjf7vg,,,,,+1 214-333-8980,"4200 Jefferson Blvd, Dallas, TX 75211, USA",4.5,420,No,Tacos Sarandeados Juanito,,Web Not Found,"4200 Jefferson Blvd, Dallas, TX 75211, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 214-333-8980,,
Mago's Cafe,https://www.google.com/maps/place/?q=place_id:ChIJAQDEK_maToYRwN6Q5AjN3zk,"Bare-bones eatery for Mexican staples from breakfast tacos to enchiladas, guisos & chiles rellenos.",,,,+1 214-467-5167,"511 N Gilpin Ave, Dallas, TX 75211, USA",4.7,159,No,Mago's Cafe,,Web Not Found,"511 N Gilpin Ave, Dallas, TX 75211, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 214-467-5167,,
El Paraiso,https://www.google.com/maps/place/?q=place_id:ChIJT8aj5O2aToYRwttBm5Ak2mM,,http://www.elparaisorestaurantdallas.com/,elparaisorestaurantdallas.com,1,+1 214-330-3141,"4224 Jefferson Blvd, Dallas, TX 75211, USA",4.4,162,No,El Paraiso,elparaisorestaurantdallas.com,Web Working,"4224 Jefferson Blvd, Dallas, TX 75211, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 214-330-3141,,
Q’RIKO,https://www.google.com/maps/place/?q=place_id:ChIJT9sTJQCbToYRPdkL1c3BcfM,,,,,+1 972-896-7992,"4230 Jefferson Blvd, Dallas, TX 75211, USA",4.7,15,No,Q RIKO,,Web Not Found,"4230 Jefferson Blvd, Dallas, TX 75211, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 972-896-7992,,
Su Casa Apartments,https://www.google.com/maps/place/?q=place_id:ChIJh5v3Fo-bToYRSw_qkNbqqM0,,,,,,"3726 W Davis St #100, Dallas, TX 75211, USA",4,1,No,Su Casa Apartments,,Web Not Found,"3726 W Davis St #100, Dallas, TX 75211, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,N/A,,
Dairy Mart,https://www.google.com/maps/place/?q=place_id:ChIJP_QUX_aaToYRLiMD43bK7kI,,,,,+1 214-339-6855,"3622 Jefferson Blvd, Dallas, TX 75211, USA",4.5,34,No,Dairy Mart,,Web Not Found,"3622 Jefferson Blvd, Dallas, TX 75211, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 214-339-6855,,
Mariscos Sanchez,https://www.google.com/maps/place/?q=place_id:ChIJb6vx3_iaToYR66eQV983834,,,,,+1 214-331-7226,"508 N Gilpin Ave, Dallas, TX 75211, USA",4,29,No,Mariscos Sanchez,,Web Not Found,"508 N Gilpin Ave, Dallas, TX 75211, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 214-331-7226,,
Maute grill,https://www.google.com/maps/place/?q=place_id:ChIJ81HNrzabToYRk9miSAuHJ8Q,,,,,+1 972-997-1110,"4230 Jefferson Blvd, Dallas, TX 75211, USA",4.1,54,No,Maute grill,,Web Not Found,"4230 Jefferson Blvd, Dallas, TX 75211, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 972-997-1110,,
Taco 43 Mexican Grill,https://www.google.com/maps/place/?q=place_id:ChIJ31JCRTObToYRmD2hKQQH7BQ,,,,,+1 682-347-7087,"3610 Jefferson Blvd, Dallas, TX 75211, USA",3.3,7,No,Taco 43 Mexican Grill,,Web Not Found,"3610 Jefferson Blvd, Dallas, TX 75211, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 682-347-7087,,
TAQUERIA VAZQUEZ #5,https://www.google.com/maps/place/?q=place_id:ChIJrUjpPA2bToYRv93fYH6DaYw,,,,,+1 972-685-4777,"3610 Jefferson Blvd, Dallas, TX 75211, USA",3.3,4,No,Taqueria Vazquez 5,,Web Not Found,"3610 Jefferson Blvd, Dallas, TX 75211, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 972-685-4777,,
Chele’s Elotes,https://www.google.com/maps/place/?q=place_id:ChIJ_fwdeTSbToYRDTAdl3Sj-CU,,,,,+1 469-806-8359,"3800 W Davis St, Dallas, TX 75211, USA",5,4,No,Chele’s Elotes,,Web Not Found,"3800 W Davis St, Dallas, TX 75211, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 469-806-8359,,
El Mero Mero Elotero,https://www.google.com/maps/place/?q=place_id:ChIJt51b0gObToYRA3-CMMtabWg,,,,,,"420 Gilpin Ave, Dallas, TX 75211, USA",3.5,2,No,El Mero Mero Elotero,,Web Not Found,"420 Gilpin Ave, Dallas, TX 75211, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,N/A,,
Jove's Taquerias,https://www.google.com/maps/place/?q=place_id:ChIJPZI4K_maToYRL-xH9NyN9Hg,,,,,+1 214-467-1153,"3800 W Davis St, Dallas, TX 75211, USA",4.3,3,No,Jove's Taquerias,,Web Not Found,"3800 W Davis St, Dallas, TX 75211, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 214-467-1153,,
Antojitos san luis,https://www.google.com/maps/place/?q=place_id:ChIJKz833SabToYR00Ke911mS1s,,http://orderantojitossanluis.com/,orderantojitossanluis.com,1,+1 469-877-4972,"3726 W Davis St suite 100, Dallas, TX 75211, USA",5,25,No,Antojitos san luis,orderantojitossanluis.com,Web Working,"3726 W Davis St suite 100, Dallas, TX 75211, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 469-877-4972,,
Maskaras Mexican Grill,https://www.google.com/maps/place/?q=place_id:ChIJQQofSJ-QToYRFw4PgiU1hvM,"Traditional Mexican platters, tacos, burritos, & tortas in a casual space with red tables & chairs.",http://www.maskarasmexicangrill.com/,maskarasmexicangrill.com,1,+1 469-466-9282,"2423 W Kiest Blvd, Dallas, TX 75233, USA",4.5,2015,No,Maskaras Mexican Grill,maskarasmexicangrill.com,Web Working,"2423 W Kiest Blvd, Dallas, TX 75233, United States",United States,,Co-Owner,Zulma,Hernandez,zulma@maskarasmexicangrill.com,contact@maskarasmexicangrill.com,,,Valid Email,N/A,1 469-466-9282,,
Catfish Connection,https://www.google.com/maps/place/?q=place_id:ChIJIz07KpmQToYRjAA0mgtH2w4,"Fried shrimp & fish, with Southern sides, served in unadorned, compact quarters.",,,,+1 214-337-7101,"2464 W Kiest Blvd, Dallas, TX 75233, USA",3.9,1178,No,Catfish Connection,catfishconnection.shop,Web Working,"2464 W Kiest Blvd, Dallas, TX 75233, United States",United States,,Business Owner,Clarence,Jackson,N/A,N/A,,,Not Found,N/A,1 214-337-7101,,
Hardeman's BBQ,https://www.google.com/maps/place/?q=place_id:ChIJT_GjN5-QToYRMieCK4svGhQ,,http://hardemans-bbq.poi.place/,hardemans-bbq.poi.place,1,+1 214-330-2210,"2425 W Kiest Blvd, Dallas, TX 75233, USA",3.5,301,No,Hardeman's BBQ,hardemans-bbq.edan.io,Web Working,"2425 W Kiest Blvd, Dallas, TX 75233, United States",United States,,Co-Owner,Gloria,Hardeman,N/A,N/A,,,Not Found,N/A,1 214-330-2210,,
El Nopalito Taqueria,https://www.google.com/maps/place/?q=place_id:ChIJDUTUizaRToYRFv-RIzwdLAg,,https://www.instagram.com/elnopalitotaqueriia/profilecard/?igsh=Y24zbGtveTR1MDQx,instagram.com,79,+1 469-315-8967,"2436 W Kiest Blvd, Dallas, TX 75233, USA",5,2,No,El Nopalito Taqueria,,Web Not Found,"2436 W Kiest Blvd, Dallas, TX 75233, United States",United States,,,,,N/A,elnopalitotaq@gmail.com,,,Valid Email,N/A,1 469-315-8967,,
Real Mexican Tacos,https://www.google.com/maps/place/?q=place_id:ChIJp7lgPpWXToYRRC7z9IPjbSg,,,,,+1 214-484-8888,"171 E Overton Rd, Dallas, TX 75224, USA",4.5,31,No,Real Mexican Tacos,,Web Not Found,"171 E Overton Rd, Dallas, TX 75224, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 214-484-8888,,
The Cat Shack (Food Truck),https://www.google.com/maps/place/?q=place_id:ChIJlSJ3KTKXToYReHRMiUQQqU8,,http://www.catshackdallas.com/,catshackdallas.com,1,+1 469-493-9559,"2910 S Beckley Ave Ste 100, Dallas, TX 75216, USA",4.8,199,No,The Cat Shack (Food Truck),catshackdallas.com,Web Working,"2910 S Beckley Ave Ste 100, Dallas, TX 75216, United States",United States,https://www.linkedin.com/in/freddie-davis-mba-395a3a15a/,Founder,Freddie,Davis,davislauren632@gmail.com,cattailcater@gmail.com,,Signal Hire,Valid Email,1 678-600-0861,1 469-493-9559,RocketReach,
Taqueria,https://www.google.com/maps/place/?q=place_id:ChIJz0g7QcOXToYR5ZIFYhDcbzE,,,,,,"171 E Overton Rd, Dallas, TX 75224, USA",4.2,17,No,Taqueria,,Web Not Found,"171 E Overton Rd, Dallas, TX 75224, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,N/A,,
AL CHILE TAQUERIA,https://www.google.com/maps/place/?q=place_id:ChIJ8wTFbu6RToYRO26FvEy_K9M,,http://www.alchiletaqueria.com/,alchiletaqueria.com,2,+1 214-647-1441,"3806 S Polk St, Dallas, TX 75224, USA",4.7,533,No,AL CHILE TAQUERIA,alchiletaqueria.com,Web Not Working,"3806 S Polk St, Dallas, TX 75224, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 214-647-1441,,
Tortilleria El Charrito,https://www.google.com/maps/place/?q=place_id:ChIJq54-6q6QToYRUYUllMtqvbc,,,,,+1 214-371-8522,"3275 S Polk St, Dallas, TX 75224, USA",4.3,556,No,Tortilleria El Charrito,,Web Not Found,"3275 S Polk St, Dallas, TX 75224, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 214-371-8522,,
Kendall Karsen’s Upscale Soul Food,https://www.google.com/maps/place/?q=place_id:ChIJ5Q0xMdeRToYR-EUcL8qdRSI,,https://sites.google.com/view/kendallkarsensupscalesoulfood/,sites.google.com,3,+1 214-376-2171,"3939 S Polk St #305, Dallas, TX 75224, USA",4.4,537,No,Kendall Karsen’s Upscale Soul Food,sites.google.com,Web Working,"3939 S Polk St #305, Dallas, TX 75224, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 214-376-2171,,
South Polk Pizzeria,https://www.google.com/maps/place/?q=place_id:ChIJn9Ou1a-RToYRnaxTWkgbiqc,,https://www.clover.com/online-ordering/southpolkpizza,clover.com,9,+1 214-200-3137,"3939 S Polk St #527, Dallas, TX 75224, USA",4.3,387,No,South Polk Pizzeria,clover.com,Web Working,"3939 S Polk St #527, Dallas, TX 75224, United States",United States,https://www.linkedin.com/in/antoniobarbus/,Founder,Antonio,Barbus,antonio@rideclover.com,michela@clover.com,,,Valid Email,N/A,1 214-200-3137,,
Royal Fried Chicken,https://www.google.com/maps/place/?q=place_id:ChIJc6crkCuRToYRO_yaBwBnuJA,,http://royalfriedchickendfw.com/,royalfriedchickendfw.com,1,+1 214-200-3639,"3936 S Polk St #107, Dallas, TX 75224, USA",4.7,157,No,Royal Fried Chicken,royalfriedchickendfw.com,Web Working,"3936 S Polk St #107, Dallas, TX 75224, United States",United States,,,,,N/A,mgmt@royalfriedchickendfw.com,,,Valid Email,N/A,1 214-200-3639,,
Long John Silver's,https://www.google.com/maps/place/?q=place_id:ChIJ4RT1PLKQToYRzyq6EFyMyBo,"Counter-serve chain offering fried fish & seafood combos, plus chicken & sides.",http://www.ljsilvers.com/,ljsilvers.com,4,+1 214-306-6414,"3606 S Polk St, Dallas, TX 75224, USA",3.4,580,No,Long John Silver's,ljsilvers.com,Web Working,"3606 S Polk St, Dallas, TX 75224, United States",United States,https://www.linkedin.com/in/benjamen-chappelow-b76679101/,General Manager,Benjamen,Chappelow,chiapeto124568@gmail.com,customer.privacy@ljsilvers.com,,,Valid Email,1 816-785-1345,1 214-306-6414,Contect Out,
Eggsellent Cafe,https://www.google.com/maps/place/?q=place_id:ChIJKbBRTA-RToYRS-108PKgksw,,,,,+1 214-758-0698,"1150 W Kiest Blvd #325, Dallas, TX 75224, USA",4.2,505,No,Eggsellent Cafe,,Web Not Found,"1150 W Kiest Blvd #325, Dallas, TX 75224, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 214-758-0698,,
Grandy's,https://www.google.com/maps/place/?q=place_id:ChIJw0q0jLKQToYRg3mBw3akCQI,Homey chain known for breakfast & Southern-style eats such as country-fried steak & biscuits.,http://www.grandys.com/,grandys.com,4,+1 972-689-6845,"3738 Marvin D. Love Fwy, Dallas, TX 75224, USA",3.4,756,No,Grandy's,grandys.com,Web Working,"3738 Marvin D. Love Fwy, Dallas, TX 75224, United States",United States,,Owner and President,Don,Bohannan,N/A,dorothy.thornton@grandys.com,,,Valid Email,N/A,1 972-689-6845,,
Mi Sazon Mexican Restaurant,https://www.google.com/maps/place/?q=place_id:ChIJiTMy-bGQToYRew6ZFCv0A-4,"Mexican restaurant plating traditional, home-cooked dishes in a colorful, artsy space.",http://www.misazonrestaurant.com/,misazonrestaurant.com,1,+1 214-375-3333,"3505 S Polk St, Dallas, TX 75224, USA",4,806,No,Mi Sazon Mexican Restaurant,misazonrestaurant.com,Web Working,"3505 S Polk St, Dallas, TX 75224, United States",United States,,Business Owner,Jamie,O'Brien,N/A,info@misazonrestaurant.com,,,Valid Email,N/A,1 214-375-3333,,
Rice Bowl Express,https://www.google.com/maps/place/?q=place_id:ChIJGbKTwrOQToYRIJUGgWSH5pA,,,,,+1 214-376-1078,"3926 S Polk St, Dallas, TX 75224, USA",3.8,657,No,Rice Bowl Express,,Web Not Found,"3926 S Polk St, Dallas, TX 75224, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 214-376-1078,,
CHADENI’S DALLAS,https://www.google.com/maps/place/?q=place_id:ChIJvS3ZkUmRToYRxVe1KMjP35g,,http://chadenisdallas.com/,chadenisdallas.com,1,+1 214-647-1110,"3939 S Polk St Ste 304, Dallas, TX 75224, USA",4.8,116,No,CHADENI’S DALLAS,chadenisdallas.com,Web Working,"3939 S Polk St Ste 304, Dallas, TX 75224, United States",United States,,,,,N/A,chadenisdallas@gmail.com,,,Valid Email,N/A,1 214-647-1110,,
Williams Fried Chicken,https://www.google.com/maps/place/?q=place_id:ChIJcQIV8q6QToYRolECz7rDDC4,Local fast-food chain serving baskets of fried chicken & sides for dine-in or takeout.,http://www.williamschicken.com/locations/,williamschicken.com,7,+1 214-372-3711,"1212 W Kiest Blvd, Dallas, TX 75224, USA",4.1,553,No,Williams Fried Chicken,williamschicken.com,Web Working,"1212 W Kiest Blvd, Dallas, TX 75224, United States",United States,,Owner,Hiawatha,Williams,N/A,N/A,,,Not Found,N/A,1 214-372-3711,,
Chinese Kitchen,https://www.google.com/maps/place/?q=place_id:ChIJ-6R6RrGQToYR7kqVwWH1r-U,,https://www.chinesekitchentx.com/,chinesekitchentx.com,1,+1 214-372-2121,"3939 S Polk St #203, Dallas, TX 75224, USA",3.9,337,No,Chinese Kitchen,chinesekitchentx.com,Web Working,"3939 S Polk St #203, Dallas, TX 75224, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 214-372-2121,,
Taqueria Laredo,https://www.google.com/maps/place/?q=place_id:ChIJz9-AUbKQToYRiORRY1U4N8I,,https://www.facebook.com/TaqueriaLaredoDallas/,facebook.com,108,+1 214-238-6394,"3634 Marvin D. Love Fwy, Dallas, TX 75224, USA",4.6,336,No,Taqueria Laredo,,Web Not Found,"3634 Marvin D. Love Fwy, Dallas, TX 75224, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 214-238-6394,,
Danny's Tortas Y Tacos,https://www.google.com/maps/place/?q=place_id:ChIJ-y-PzrOQToYRRFoRR5_NqY0,,,,,+1 214-375-2860,"3736 Marvin D. Love Fwy, Dallas, TX 75224, USA",4.1,246,No,Danny's Tortas Y Tacos,,Web Not Found,"3736 Marvin D. Love Fwy, Dallas, TX 75224, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 214-375-2860,,
Hellotes,https://www.google.com/maps/place/?q=place_id:ChIJndf1GMSXToYRGgSCCBQ8mKQ,,,,,+1 214-608-5943,"309 W Kiest Blvd ste a, Dallas, TX 75224, USA",4.6,34,No,Hellotes,,Web Not Found,"309 W Kiest Blvd ste a, Dallas, TX 75224, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 214-608-5943,,
Friendly 2 Mart,https://www.google.com/maps/place/?q=place_id:ChIJVWlfhrWRToYRCimIppxnf5s,,,,,+1 214-374-1805,"3287 S Polk St, Dallas, TX 75224, USA",4.5,4,No,Friendly 2 Mart,,Web Not Found,"3287 S Polk St, Dallas, TX 75224, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 214-374-1805,,
Rudy's Chicken,https://www.google.com/maps/place/?q=place_id:ChIJEbKIq3yXToYRgLvQ9wpoHjg,Walk-up & drive-thru stand is a cash-only local fixture serving fried chicken since 1995.,https://rudys-chicken.shop/,rudys-chicken.shop,1,+1 214-375-9234,"3115 S Lancaster Rd, Dallas, TX 75216, USA",4,4588,No,Rudy's Chicken,rudys-chicken.foodjoyy.com,Web Working,"3115 S Lancaster Rd, Dallas, TX 75216, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 214-375-9234,,
Boom Shack Dallas,https://www.google.com/maps/place/?q=place_id:ChIJy8Cu_XqXToYRdFLzW4DtVmI,,,,,+1 972-803-3938,"3417 S Lancaster Rd suite 100, Dallas, TX 75216, USA",3.4,273,No,Boom Shack Dallas,theboomshackdallas.com,Web Working,"3417 S Lancaster Rd suite 100, Dallas, TX 75216, United States",United States,,,,,N/A,aniyah.fields22@yahoo.com,https://theboomshackdallas.com/,,Valid Email,N/A,1 972-803-3938,,
T D's Barbecue,https://www.google.com/maps/place/?q=place_id:ChIJhXc7A3uXToYR-uVpcPF4XKM,,https://www.visitdallas.com/things-to-do/venue/view/28845/T-Ds-Barbecue.html,visitdallas.com,1,+1 214-372-9840,"3403 S Lancaster Rd, Dallas, TX 75216, USA",4.2,1209,No,T D's Barbecue,visitdallas.com,Web Working,"3403 S Lancaster Rd, Dallas, TX 75216, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 214-372-9840,,
